model,hyperparameters,time,accuracy
RandomForestClassifier,"{'n_estimators': 120, 'criterion': 'gini', 'max_depth': 9, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",1.5883519649505615,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 250, 'criterion': 'gini', 'max_depth': 18, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8494623655913979}",3.266111373901367,0.8494623655913979
RandomForestClassifier,"{'n_estimators': 240, 'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8548387096774194}",6.0041420459747314,0.8548387096774194
RandomForestClassifier,"{'n_estimators': 60, 'criterion': 'gini', 'max_depth': 12, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8548387096774194}",0.7201457023620605,0.8548387096774194
RandomForestClassifier,"{'n_estimators': 180, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8440860215053764}",2.5258264541625977,0.8440860215053764
RandomForestClassifier,"{'n_estimators': 110, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8548387096774194}",1.4665799140930176,0.8548387096774194
RandomForestClassifier,"{'n_estimators': 50, 'criterion': 'entropy', 'max_depth': 13, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8655913978494624}",1.567718267440796,0.8655913978494624
RandomForestClassifier,"{'n_estimators': 180, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8494623655913979}",2.7006382942199707,0.8494623655913979
RandomForestClassifier,"{'n_estimators': 190, 'criterion': 'gini', 'max_depth': 12, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8440860215053764}",2.6075878143310547,0.8440860215053764
RandomForestClassifier,"{'n_estimators': 50, 'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8548387096774194}",0.58935546875,0.8548387096774194
RandomForestClassifier,"{'n_estimators': 60, 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",0.991346836090088,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 250, 'criterion': 'gini', 'max_depth': 17, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8440860215053764}",3.197904348373413,0.8440860215053764
RandomForestClassifier,"{'n_estimators': 140, 'criterion': 'entropy', 'max_depth': 9, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8655913978494624}",1.7243635654449463,0.8655913978494624
RandomForestClassifier,"{'n_estimators': 290, 'criterion': 'gini', 'max_depth': 12, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8494623655913979}",3.7879478931427,0.8494623655913979
RandomForestClassifier,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 12, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8655913978494624}",2.657958745956421,0.8655913978494624
RandomForestClassifier,"{'n_estimators': 250, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8494623655913979}",3.4623820781707764,0.8494623655913979
RandomForestClassifier,"{'n_estimators': 40, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8548387096774194}",0.6632688045501709,0.8548387096774194
RandomForestClassifier,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 14, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",2.830972909927368,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 170, 'criterion': 'gini', 'max_depth': 13, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8440860215053764}",2.425835371017456,0.8440860215053764
RandomForestClassifier,"{'n_estimators': 50, 'criterion': 'entropy', 'max_depth': 18, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8440860215053764}",0.8364336490631104,0.8440860215053764
RandomForestClassifier,"{'n_estimators': 110, 'criterion': 'gini', 'max_depth': 17, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",1.8329057693481443,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 130, 'criterion': 'gini', 'max_depth': 18, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8655913978494624}",1.8122234344482424,0.8655913978494624
RandomForestClassifier,"{'n_estimators': 290, 'criterion': 'entropy', 'max_depth': 17, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",7.7817769050598145,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 180, 'criterion': 'gini', 'max_depth': 13, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",2.3473124504089355,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8279569892473119}",2.5364043712615967,0.8279569892473119
RandomForestClassifier,"{'n_estimators': 250, 'criterion': 'gini', 'max_depth': 14, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8548387096774194}",3.586219072341919,0.8548387096774194
RandomForestClassifier,"{'n_estimators': 130, 'criterion': 'entropy', 'max_depth': 19, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8548387096774194}",3.430790424346924,0.8548387096774194
RandomForestClassifier,"{'n_estimators': 120, 'criterion': 'entropy', 'max_depth': 19, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8655913978494624}",1.7578129768371582,0.8655913978494624
RandomForestClassifier,"{'n_estimators': 260, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8225806451612904}",3.081705331802368,0.8225806451612904
RandomForestClassifier,"{'n_estimators': 180, 'criterion': 'gini', 'max_depth': 18, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8494623655913979}",2.502810001373291,0.8494623655913979
RandomForestClassifier,"{'n_estimators': 160, 'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",2.029836654663086,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 240, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8763440860215054}",3.179640054702759,0.8763440860215054
RandomForestClassifier,"{'n_estimators': 290, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8225806451612904}",3.6186578273773193,0.8225806451612904
RandomForestClassifier,"{'n_estimators': 280, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8440860215053764}",6.547838449478149,0.8440860215053764
RandomForestClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8279569892473119}",2.0047550201416016,0.8279569892473119
RandomForestClassifier,"{'n_estimators': 90, 'criterion': 'entropy', 'max_depth': 9, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8440860215053764}",1.171480417251587,0.8440860215053764
RandomForestClassifier,"{'n_estimators': 40, 'criterion': 'entropy', 'max_depth': 13, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8548387096774194}",0.6883060932159424,0.8548387096774194
RandomForestClassifier,"{'n_estimators': 180, 'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8655913978494624}",2.453005313873291,0.8655913978494624
RandomForestClassifier,"{'n_estimators': 180, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8655913978494624}",2.338679790496826,0.8655913978494624
RandomForestClassifier,"{'n_estimators': 300, 'criterion': 'gini', 'max_depth': 6, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",3.907506942749024,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 20, 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8709677419354839}",0.2409994602203369,0.8709677419354839
RandomForestClassifier,"{'n_estimators': 160, 'criterion': 'gini', 'max_depth': 16, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8440860215053764}",2.0248818397521973,0.8440860215053764
RandomForestClassifier,"{'n_estimators': 250, 'criterion': 'gini', 'max_depth': 8, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8494623655913979}",3.347714900970459,0.8494623655913979
RandomForestClassifier,"{'n_estimators': 180, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",4.445274829864502,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 11, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8548387096774194}",2.3076171875,0.8548387096774194
RandomForestClassifier,"{'n_estimators': 300, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8709677419354839}",3.719913482666016,0.8709677419354839
RandomForestClassifier,"{'n_estimators': 120, 'criterion': 'gini', 'max_depth': 18, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8333333333333334}",2.731724739074707,0.8333333333333334
RandomForestClassifier,"{'n_estimators': 100, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8333333333333334}",1.1200518608093262,0.8333333333333334
RandomForestClassifier,"{'n_estimators': 180, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8817204301075269}",4.2761070728302,0.8817204301075269
RandomForestClassifier,"{'n_estimators': 190, 'criterion': 'entropy', 'max_depth': 19, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8494623655913979}",2.3726396560668945,0.8494623655913979
RandomForestClassifier,"{'n_estimators': 70, 'criterion': 'entropy', 'max_depth': 8, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8763440860215054}",0.9411299228668212,0.8763440860215054
RandomForestClassifier,"{'n_estimators': 270, 'criterion': 'entropy', 'max_depth': 17, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8494623655913979}",3.764373540878296,0.8494623655913979
RandomForestClassifier,"{'n_estimators': 50, 'criterion': 'gini', 'max_depth': 18, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8655913978494624}",0.6909127235412598,0.8655913978494624
RandomForestClassifier,"{'n_estimators': 120, 'criterion': 'gini', 'max_depth': 9, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8548387096774194}",1.587639570236206,0.8548387096774194
RandomForestClassifier,"{'n_estimators': 100, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8548387096774194}",1.9358365535736084,0.8548387096774194
RandomForestClassifier,"{'n_estimators': 300, 'criterion': 'entropy', 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8655913978494624}",3.616565704345703,0.8655913978494624
RandomForestClassifier,"{'n_estimators': 190, 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8440860215053764}",2.4738247394561768,0.8440860215053764
RandomForestClassifier,"{'n_estimators': 150, 'criterion': 'gini', 'max_depth': 8, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8655913978494624}",2.2069592475891118,0.8655913978494624
RandomForestClassifier,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8709677419354839}",2.886486291885376,0.8709677419354839
RandomForestClassifier,"{'n_estimators': 170, 'criterion': 'entropy', 'max_depth': 8, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8655913978494624}",2.11763334274292,0.8655913978494624
RandomForestClassifier,"{'n_estimators': 70, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",1.0700254440307615,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 100, 'criterion': 'gini', 'max_depth': 9, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8709677419354839}",1.3721516132354736,0.8709677419354839
RandomForestClassifier,"{'n_estimators': 140, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8279569892473119}",2.626889705657959,0.8279569892473119
RandomForestClassifier,"{'n_estimators': 120, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8655913978494624}",1.7638025283813477,0.8655913978494624
RandomForestClassifier,"{'n_estimators': 70, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8333333333333334}",0.9787354469299316,0.8333333333333334
RandomForestClassifier,"{'n_estimators': 250, 'criterion': 'entropy', 'max_depth': 13, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",3.679052829742432,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 80, 'criterion': 'entropy', 'max_depth': 11, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",1.0546281337738037,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 40, 'criterion': 'gini', 'max_depth': 11, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8548387096774194}",0.5518736839294434,0.8548387096774194
RandomForestClassifier,"{'n_estimators': 230, 'criterion': 'gini', 'max_depth': 13, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8494623655913979}",4.212263584136963,0.8494623655913979
RandomForestClassifier,"{'n_estimators': 170, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8387096774193549}",2.731829166412353,0.8387096774193549
RandomForestClassifier,"{'n_estimators': 280, 'criterion': 'gini', 'max_depth': 16, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",3.98506236076355,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 160, 'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8655913978494624}",2.2641642093658447,0.8655913978494624
RandomForestClassifier,"{'n_estimators': 80, 'criterion': 'gini', 'max_depth': 6, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8655913978494624}",1.0297932624816897,0.8655913978494624
RandomForestClassifier,"{'n_estimators': 270, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8172043010752689}",3.371721744537353,0.8172043010752689
RandomForestClassifier,"{'n_estimators': 250, 'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",3.4135184288024902,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 150, 'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8655913978494624}",1.967087984085083,0.8655913978494624
RandomForestClassifier,"{'n_estimators': 170, 'criterion': 'entropy', 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8548387096774194}",2.41141939163208,0.8548387096774194
RandomForestClassifier,"{'n_estimators': 120, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8333333333333334}",1.6685445308685305,0.8333333333333334
RandomForestClassifier,"{'n_estimators': 150, 'criterion': 'entropy', 'max_depth': 4, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8387096774193549}",1.825744390487671,0.8387096774193549
RandomForestClassifier,"{'n_estimators': 80, 'criterion': 'gini', 'max_depth': 9, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",1.034306526184082,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 260, 'criterion': 'entropy', 'max_depth': 6, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8655913978494624}",4.236588954925537,0.8655913978494624
RandomForestClassifier,"{'n_estimators': 280, 'criterion': 'gini', 'max_depth': 8, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8763440860215054}",4.384831190109253,0.8763440860215054
RandomForestClassifier,"{'n_estimators': 100, 'criterion': 'entropy', 'max_depth': 7, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8655913978494624}",1.485654354095459,0.8655913978494624
RandomForestClassifier,"{'n_estimators': 240, 'criterion': 'entropy', 'max_depth': 9, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",3.7334256172180176,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 250, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8387096774193549}",4.111208200454712,0.8387096774193549
RandomForestClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 12, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",3.0054097175598145,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 260, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8279569892473119}",4.143096208572388,0.8279569892473119
RandomForestClassifier,"{'n_estimators': 190, 'criterion': 'entropy', 'max_depth': 8, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8763440860215054}",2.7376410961151123,0.8763440860215054
RandomForestClassifier,"{'n_estimators': 250, 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8548387096774194}",3.846715688705444,0.8548387096774194
RandomForestClassifier,"{'n_estimators': 40, 'criterion': 'gini', 'max_depth': 17, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8494623655913979}",0.5540485382080078,0.8494623655913979
RandomForestClassifier,"{'n_estimators': 50, 'criterion': 'gini', 'max_depth': 13, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8655913978494624}",0.967980146408081,0.8655913978494624
RandomForestClassifier,"{'n_estimators': 160, 'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8494623655913979}",2.290333032608032,0.8494623655913979
RandomForestClassifier,"{'n_estimators': 300, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8225806451612904}",3.403045654296875,0.8225806451612904
RandomForestClassifier,"{'n_estimators': 50, 'criterion': 'gini', 'max_depth': 13, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",0.7464199066162109,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 270, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8548387096774194}",3.8615756034851074,0.8548387096774194
RandomForestClassifier,"{'n_estimators': 110, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8387096774193549}",1.6355948448181152,0.8387096774193549
RandomForestClassifier,"{'n_estimators': 280, 'criterion': 'entropy', 'max_depth': 9, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8709677419354839}",4.065994024276733,0.8709677419354839
RandomForestClassifier,"{'n_estimators': 300, 'criterion': 'entropy', 'max_depth': 18, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8548387096774194}",5.30779767036438,0.8548387096774194
RandomForestClassifier,"{'n_estimators': 300, 'criterion': 'gini', 'max_depth': 19, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",4.712384462356567,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 80, 'criterion': 'gini', 'max_depth': 18, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8440860215053764}",1.275895357131958,0.8440860215053764
RandomForestClassifier,"{'n_estimators': 270, 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",4.334411144256592,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 50, 'criterion': 'gini', 'max_depth': 9, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",0.928497552871704,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 250, 'criterion': 'entropy', 'max_depth': 18, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8494623655913979}",3.926790714263916,0.8494623655913979
RandomForestClassifier,"{'n_estimators': 20, 'criterion': 'entropy', 'max_depth': 14, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",0.3750112056732178,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 280, 'criterion': 'gini', 'max_depth': 9, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",4.389845132827759,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 110, 'criterion': 'entropy', 'max_depth': 11, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",1.6187801361083984,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': 13, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8548387096774194}",3.2716915607452397,0.8548387096774194
RandomForestClassifier,"{'n_estimators': 130, 'criterion': 'gini', 'max_depth': 14, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8440860215053764}",2.1397359371185303,0.8440860215053764
RandomForestClassifier,"{'n_estimators': 230, 'criterion': 'entropy', 'max_depth': 9, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8763440860215054}",3.543764591217041,0.8763440860215054
RandomForestClassifier,"{'n_estimators': 100, 'criterion': 'gini', 'max_depth': 8, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8709677419354839}",1.8765687942504885,0.8709677419354839
RandomForestClassifier,"{'n_estimators': 90, 'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8709677419354839}",1.5227644443511963,0.8709677419354839
RandomForestClassifier,"{'n_estimators': 300, 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",5.435308218002319,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 280, 'criterion': 'gini', 'max_depth': 13, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8440860215053764}",4.568917751312256,0.8440860215053764
RandomForestClassifier,"{'n_estimators': 30, 'criterion': 'entropy', 'max_depth': 18, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8548387096774194}",0.3585023880004883,0.8548387096774194
RandomForestClassifier,"{'n_estimators': 260, 'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8709677419354839}",4.291362524032593,0.8709677419354839
RandomForestClassifier,"{'n_estimators': 120, 'criterion': 'gini', 'max_depth': 2, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8279569892473119}",1.0610947608947754,0.8279569892473119
RandomForestClassifier,"{'n_estimators': 20, 'criterion': 'entropy', 'max_depth': 13, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8387096774193549}",0.2953121662139892,0.8387096774193549
RandomForestClassifier,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8494623655913979}",2.5906124114990234,0.8494623655913979
RandomForestClassifier,"{'n_estimators': 280, 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",4.201416015625,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 170, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8655913978494624}",2.97190260887146,0.8655913978494624
RandomForestClassifier,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': 19, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",2.985239267349243,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 120, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8118279569892473}",1.680535078048706,0.8118279569892473
RandomForestClassifier,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': 13, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",3.908232927322388,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 170, 'criterion': 'gini', 'max_depth': 4, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8333333333333334}",2.7100579738616943,0.8333333333333334
RandomForestClassifier,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 9, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8602150537634409}",3.099107503890991,0.8602150537634409
RandomForestClassifier,"{'n_estimators': 60, 'criterion': 'entropy', 'max_depth': 13, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8387096774193549}",0.8272979259490967,0.8387096774193549
RandomForestClassifier,"{'n_estimators': 160, 'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8279569892473119}",2.038259744644165,0.8279569892473119
RandomForestClassifier,"{'n_estimators': 70, 'criterion': 'entropy', 'max_depth': 2, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8333333333333334}",0.6675522327423096,0.8333333333333334
RandomForestClassifier,"{'n_estimators': 170, 'criterion': 'gini', 'max_depth': 17, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8548387096774194}",2.3192992210388184,0.8548387096774194
RandomForestClassifier,"{'n_estimators': 180, 'criterion': 'entropy', 'max_depth': 11, 'min_samples_split': 2, 'min_samples_leaf': 2, 'accuracy': 0.8655913978494624}",2.4523324966430664,0.8655913978494624
RandomForestClassifier,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': 3, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8225806451612904}",2.3999741077423096,0.8225806451612904
RandomForestClassifier,"{'n_estimators': 260, 'criterion': 'entropy', 'max_depth': 16, 'min_samples_split': 3, 'min_samples_leaf': 2, 'accuracy': 0.8494623655913979}",4.990121126174927,0.8494623655913979
RandomForestClassifier,"{'n_estimators': 170, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 4, 'min_samples_leaf': 2, 'accuracy': 0.8494623655913979}",1.832218885421753,0.8494623655913979
